city,city_key,datetime,date,hour,station_name,station_id,no2,pm10,o3
Cologne,cologne,2024-01-06 21:00:00,2024-01-06,21,Köln Clevischer Ring,1254,27.0,11.0,
Cologne,cologne,2024-01-06 21:00:00,2024-01-06,21,Köln Turiner Straße,1255,23.0,14.0,
Cologne,cologne,2024-01-06 21:00:00,2024-01-06,21,Köln-Chorweiler,1108,20.0,5.0,15.0
Cologne,cologne,2024-01-06 21:00:00,2024-01-06,21,Köln-Rodenkirchen,1114,23.0,8.0,14.0
Cologne,cologne,2024-01-06 22:00:00,2024-01-06,22,Köln Clevischer Ring,1254,28.0,11.0,
Cologne,cologne,2024-01-06 22:00:00,2024-01-06,22,Köln Turiner Straße,1255,25.0,14.0,
Cologne,cologne,2024-01-06 22:00:00,2024-01-06,22,Köln-Chorweiler,1108,21.0,6.0,12.0
Cologne,cologne,2024-01-06 22:00:00,2024-01-06,22,Köln-Rodenkirchen,1114,23.0,8.0,13.0
Cologne,cologne,2024-01-06 23:00:00,2024-01-06,23,Köln Clevischer Ring,1254,24.0,11.0,
Cologne,cologne,2024-01-06 23:00:00,2024-01-06,23,Köln Turiner Straße,1255,25.0,15.0,
Cologne,cologne,2024-01-06 23:00:00,2024-01-06,23,Köln-Chorweiler,1108,18.0,6.0,13.0
Cologne,cologne,2024-01-06 23:00:00,2024-01-06,23,Köln-Rodenkirchen,1114,23.0,9.0,12.0
Cologne,cologne,2024-01-07 00:00:00,2024-01-07,0,Köln Clevischer Ring,1254,25.0,12.0,
Cologne,cologne,2024-01-07 00:00:00,2024-01-07,0,Köln Turiner Straße,1255,23.0,15.0,
Cologne,cologne,2024-01-07 00:00:00,2024-01-07,0,Köln-Chorweiler,1108,19.0,6.0,
Cologne,cologne,2024-01-07 00:00:00,2024-01-07,0,Köln-Rodenkirchen,1114,23.0,9.0,
Cologne,cologne,2024-01-07 01:00:00,2024-01-07,1,Köln Clevischer Ring,1254,24.0,12.0,
Cologne,cologne,2024-01-07 01:00:00,2024-01-07,1,Köln Turiner Straße,1255,23.0,16.0,
Cologne,cologne,2024-01-07 01:00:00,2024-01-07,1,Köln-Chorweiler,1108,19.0,6.0,10.0
Cologne,cologne,2024-01-07 01:00:00,2024-01-07,1,Köln-Rodenkirchen,1114,22.0,9.0,9.0
Cologne,cologne,2024-01-07 02:00:00,2024-01-07,2,Köln Clevischer Ring,1254,19.0,12.0,
Cologne,cologne,2024-01-07 02:00:00,2024-01-07,2,Köln Turiner Straße,1255,21.0,16.0,
Cologne,cologne,2024-01-07 02:00:00,2024-01-07,2,Köln-Chorweiler,1108,15.0,6.0,12.0
Cologne,cologne,2024-01-07 02:00:00,2024-01-07,2,Köln-Rodenkirchen,1114,21.0,9.0,8.0
Cologne,cologne,2024-01-07 03:00:00,2024-01-07,3,Köln Clevischer Ring,1254,15.0,12.0,
Cologne,cologne,2024-01-07 03:00:00,2024-01-07,3,Köln Turiner Straße,1255,17.0,16.0,
Cologne,cologne,2024-01-07 03:00:00,2024-01-07,3,Köln-Chorweiler,1108,11.0,7.0,17.0
Cologne,cologne,2024-01-07 03:00:00,2024-01-07,3,Köln-Rodenkirchen,1114,17.0,9.0,11.0
Cologne,cologne,2024-01-07 04:00:00,2024-01-07,4,Köln Clevischer Ring,1254,13.0,12.0,
Cologne,cologne,2024-01-07 04:00:00,2024-01-07,4,Köln Turiner Straße,1255,15.0,16.0,
Cologne,cologne,2024-01-07 04:00:00,2024-01-07,4,Köln-Chorweiler,1108,10.0,7.0,18.0
Cologne,cologne,2024-01-07 04:00:00,2024-01-07,4,Köln-Rodenkirchen,1114,16.0,10.0,12.0
Cologne,cologne,2024-01-07 05:00:00,2024-01-07,5,Köln Clevischer Ring,1254,14.0,12.0,
Cologne,cologne,2024-01-07 05:00:00,2024-01-07,5,Köln Turiner Straße,1255,15.0,16.0,
Cologne,cologne,2024-01-07 05:00:00,2024-01-07,5,Köln-Chorweiler,1108,11.0,7.0,20.0
Cologne,cologne,2024-01-07 05:00:00,2024-01-07,5,Köln-Rodenkirchen,1114,15.0,10.0,15.0
Cologne,cologne,2024-01-07 06:00:00,2024-01-07,6,Köln Clevischer Ring,1254,14.0,12.0,
Cologne,cologne,2024-01-07 06:00:00,2024-01-07,6,Köln Turiner Straße,1255,16.0,16.0,
Cologne,cologne,2024-01-07 06:00:00,2024-01-07,6,Köln-Chorweiler,1108,11.0,7.0,24.0
Cologne,cologne,2024-01-07 06:00:00,2024-01-07,6,Köln-Rodenkirchen,1114,14.0,10.0,18.0
Cologne,cologne,2024-01-07 07:00:00,2024-01-07,7,Köln Clevischer Ring,1254,12.0,12.0,
Cologne,cologne,2024-01-07 07:00:00,2024-01-07,7,Köln Turiner Straße,1255,14.0,16.0,
Cologne,cologne,2024-01-07 07:00:00,2024-01-07,7,Köln-Chorweiler,1108,11.0,7.0,30.0
Cologne,cologne,2024-01-07 07:00:00,2024-01-07,7,Köln-Rodenkirchen,1114,14.0,10.0,22.0
Cologne,cologne,2024-01-07 08:00:00,2024-01-07,8,Köln Clevischer Ring,1254,14.0,13.0,
Cologne,cologne,2024-01-07 08:00:00,2024-01-07,8,Köln Turiner Straße,1255,13.0,16.0,
Cologne,cologne,2024-01-07 08:00:00,2024-01-07,8,Köln-Chorweiler,1108,10.0,8.0,31.0
Cologne,cologne,2024-01-07 08:00:00,2024-01-07,8,Köln-Rodenkirchen,1114,13.0,10.0,27.0
Cologne,cologne,2024-01-07 09:00:00,2024-01-07,9,Köln Clevischer Ring,1254,12.0,13.0,
Cologne,cologne,2024-01-07 09:00:00,2024-01-07,9,Köln Turiner Straße,1255,15.0,17.0,
Cologne,cologne,2024-01-07 09:00:00,2024-01-07,9,Köln-Chorweiler,1108,9.0,8.0,35.0
Cologne,cologne,2024-01-07 09:00:00,2024-01-07,9,Köln-Rodenkirchen,1114,13.0,11.0,29.0
Cologne,cologne,2024-01-07 10:00:00,2024-01-07,10,Köln Clevischer Ring,1254,14.0,13.0,
Cologne,cologne,2024-01-07 10:00:00,2024-01-07,10,Köln Turiner Straße,1255,13.0,17.0,
Cologne,cologne,2024-01-07 10:00:00,2024-01-07,10,Köln-Chorweiler,1108,9.0,8.0,39.0
Cologne,cologne,2024-01-07 10:00:00,2024-01-07,10,Köln-Rodenkirchen,1114,13.0,11.0,33.0
Cologne,cologne,2024-01-07 11:00:00,2024-01-07,11,Köln Clevischer Ring,1254,11.0,13.0,
Cologne,cologne,2024-01-07 11:00:00,2024-01-07,11,Köln Turiner Straße,1255,16.0,17.0,
Cologne,cologne,2024-01-07 11:00:00,2024-01-07,11,Köln-Chorweiler,1108,8.0,8.0,47.0
Cologne,cologne,2024-01-07 11:00:00,2024-01-07,11,Köln-Rodenkirchen,1114,11.0,11.0,42.0
Cologne,cologne,2024-01-07 12:00:00,2024-01-07,12,Köln Clevischer Ring,1254,18.0,13.0,
Cologne,cologne,2024-01-07 12:00:00,2024-01-07,12,Köln Turiner Straße,1255,15.0,17.0,
Cologne,cologne,2024-01-07 12:00:00,2024-01-07,12,Köln-Chorweiler,1108,7.0,8.0,52.0
Cologne,cologne,2024-01-07 12:00:00,2024-01-07,12,Köln-Rodenkirchen,1114,13.0,11.0,43.0
Cologne,cologne,2024-01-07 13:00:00,2024-01-07,13,Köln Clevischer Ring,1254,,13.0,
Cologne,cologne,2024-01-07 13:00:00,2024-01-07,13,Köln Turiner Straße,1255,14.0,17.0,
Cologne,cologne,2024-01-07 13:00:00,2024-01-07,13,Köln-Chorweiler,1108,8.0,8.0,56.0
Cologne,cologne,2024-01-07 13:00:00,2024-01-07,13,Köln-Rodenkirchen,1114,14.0,12.0,46.0
Cologne,cologne,2024-01-07 14:00:00,2024-01-07,14,Köln Clevischer Ring,1254,15.0,14.0,
Cologne,cologne,2024-01-07 14:00:00,2024-01-07,14,Köln Turiner Straße,1255,13.0,17.0,
Cologne,cologne,2024-01-07 14:00:00,2024-01-07,14,Köln-Chorweiler,1108,7.0,9.0,63.0
Cologne,cologne,2024-01-07 14:00:00,2024-01-07,14,Köln-Rodenkirchen,1114,12.0,12.0,54.0
Cologne,cologne,2024-01-07 15:00:00,2024-01-07,15,Köln Clevischer Ring,1254,14.0,14.0,
Cologne,cologne,2024-01-07 15:00:00,2024-01-07,15,Köln Turiner Straße,1255,,17.0,
Cologne,cologne,2024-01-07 15:00:00,2024-01-07,15,Köln-Chorweiler,1108,7.0,9.0,67.0
Cologne,cologne,2024-01-07 15:00:00,2024-01-07,15,Köln-Rodenkirchen,1114,,12.0,61.0
Cologne,cologne,2024-01-07 16:00:00,2024-01-07,16,Köln Clevischer Ring,1254,13.0,14.0,
Cologne,cologne,2024-01-07 16:00:00,2024-01-07,16,Köln Turiner Straße,1255,,16.0,
Cologne,cologne,2024-01-07 16:00:00,2024-01-07,16,Köln-Chorweiler,1108,9.0,8.0,69.0
Cologne,cologne,2024-01-07 16:00:00,2024-01-07,16,Köln-Rodenkirchen,1114,10.0,12.0,67.0
Cologne,cologne,2024-01-07 17:00:00,2024-01-07,17,Köln Clevischer Ring,1254,13.0,14.0,
Cologne,cologne,2024-01-07 17:00:00,2024-01-07,17,Köln Turiner Straße,1255,12.0,15.0,
Cologne,cologne,2024-01-07 17:00:00,2024-01-07,17,Köln-Chorweiler,1108,,8.0,70.0
Cologne,cologne,2024-01-07 17:00:00,2024-01-07,17,Köln-Rodenkirchen,1114,8.0,12.0,71.0
Cologne,cologne,2024-01-07 18:00:00,2024-01-07,18,Köln Clevischer Ring,1254,15.0,14.0,
Cologne,cologne,2024-01-07 18:00:00,2024-01-07,18,Köln Turiner Straße,1255,12.0,14.0,
Cologne,cologne,2024-01-07 18:00:00,2024-01-07,18,Köln-Chorweiler,1108,6.0,7.0,70.0
Cologne,cologne,2024-01-07 18:00:00,2024-01-07,18,Köln-Rodenkirchen,1114,9.0,12.0,68.0
Cologne,cologne,2024-01-07 19:00:00,2024-01-07,19,Köln Clevischer Ring,1254,13.0,15.0,
Cologne,cologne,2024-01-07 19:00:00,2024-01-07,19,Köln Turiner Straße,1255,9.0,13.0,
Cologne,cologne,2024-01-07 19:00:00,2024-01-07,19,Köln-Chorweiler,1108,6.0,7.0,71.0
Cologne,cologne,2024-01-07 19:00:00,2024-01-07,19,Köln-Rodenkirchen,1114,8.0,12.0,69.0
Cologne,cologne,2024-01-07 20:00:00,2024-01-07,20,Köln Clevischer Ring,1254,14.0,15.0,
Cologne,cologne,2024-01-07 20:00:00,2024-01-07,20,Köln Turiner Straße,1255,9.0,13.0,
Cologne,cologne,2024-01-07 20:00:00,2024-01-07,20,Köln-Chorweiler,1108,6.0,7.0,70.0
Cologne,cologne,2024-01-07 20:00:00,2024-01-07,20,Köln-Rodenkirchen,1114,6.0,11.0,72.0
Cologne,cologne,2024-01-07 21:00:00,2024-01-07,21,Köln Clevischer Ring,1254,16.0,14.0,
Cologne,cologne,2024-01-07 21:00:00,2024-01-07,21,Köln Turiner Straße,1255,12.0,12.0,
Cologne,cologne,2024-01-07 21:00:00,2024-01-07,21,Köln-Chorweiler,1108,8.0,6.0,64.0
Cologne,cologne,2024-01-07 21:00:00,2024-01-07,21,Köln-Rodenkirchen,1114,10.0,11.0,67.0
Cologne,cologne,2024-01-07 22:00:00,2024-01-07,22,Köln Clevischer Ring,1254,16.0,14.0,
Cologne,cologne,2024-01-07 22:00:00,2024-01-07,22,Köln Turiner Straße,1255,13.0,12.0,
Cologne,cologne,2024-01-07 22:00:00,2024-01-07,22,Köln-Chorweiler,1108,5.0,6.0,66.0
Cologne,cologne,2024-01-07 22:00:00,2024-01-07,22,Köln-Rodenkirchen,1114,10.0,11.0,65.0
Cologne,cologne,2024-01-07 23:00:00,2024-01-07,23,Köln Clevischer Ring,1254,8.0,14.0,
Cologne,cologne,2024-01-07 23:00:00,2024-01-07,23,Köln Turiner Straße,1255,8.0,12.0,
Cologne,cologne,2024-01-07 23:00:00,2024-01-07,23,Köln-Chorweiler,1108,4.0,6.0,68.0
Cologne,cologne,2024-01-07 23:00:00,2024-01-07,23,Köln-Rodenkirchen,1114,7.0,10.0,69.0
Cologne,cologne,2024-01-08 00:00:00,2024-01-08,0,Köln Clevischer Ring,1254,8.0,13.0,
Cologne,cologne,2024-01-08 00:00:00,2024-01-08,0,Köln Turiner Straße,1255,6.0,11.0,
Cologne,cologne,2024-01-08 00:00:00,2024-01-08,0,Köln-Chorweiler,1108,6.0,6.0,65.0
Cologne,cologne,2024-01-08 00:00:00,2024-01-08,0,Köln-Rodenkirchen,1114,6.0,10.0,71.0
Cologne,cologne,2024-01-08 01:00:00,2024-01-08,1,Köln Clevischer Ring,1254,8.0,13.0,
Cologne,cologne,2024-01-08 01:00:00,2024-01-08,1,Köln Turiner Straße,1255,7.0,11.0,
Cologne,cologne,2024-01-08 01:00:00,2024-01-08,1,Köln-Chorweiler,1108,3.0,5.0,
Cologne,cologne,2024-01-08 01:00:00,2024-01-08,1,Köln-Rodenkirchen,1114,6.0,10.0,
Cologne,cologne,2024-01-08 02:00:00,2024-01-08,2,Köln Clevischer Ring,1254,7.0,13.0,
Cologne,cologne,2024-01-08 02:00:00,2024-01-08,2,Köln Turiner Straße,1255,7.0,11.0,
Cologne,cologne,2024-01-08 02:00:00,2024-01-08,2,Köln-Chorweiler,1108,4.0,5.0,67.0
Cologne,cologne,2024-01-08 02:00:00,2024-01-08,2,Köln-Rodenkirchen,1114,8.0,10.0,65.0
Cologne,cologne,2024-01-08 03:00:00,2024-01-08,3,Köln Clevischer Ring,1254,6.0,13.0,
Cologne,cologne,2024-01-08 03:00:00,2024-01-08,3,Köln Turiner Straße,1255,9.0,10.0,
Cologne,cologne,2024-01-08 03:00:00,2024-01-08,3,Köln-Chorweiler,1108,5.0,5.0,63.0
Cologne,cologne,2024-01-08 03:00:00,2024-01-08,3,Köln-Rodenkirchen,1114,8.0,10.0,62.0
Cologne,cologne,2024-01-08 04:00:00,2024-01-08,4,Köln Clevischer Ring,1254,10.0,13.0,
Cologne,cologne,2024-01-08 04:00:00,2024-01-08,4,Köln Turiner Straße,1255,9.0,10.0,
Cologne,cologne,2024-01-08 04:00:00,2024-01-08,4,Köln-Chorweiler,1108,7.0,5.0,59.0
Cologne,cologne,2024-01-08 04:00:00,2024-01-08,4,Köln-Rodenkirchen,1114,9.0,10.0,60.0
Cologne,cologne,2024-01-08 05:00:00,2024-01-08,5,Köln Clevischer Ring,1254,17.0,13.0,
Cologne,cologne,2024-01-08 05:00:00,2024-01-08,5,Köln Turiner Straße,1255,14.0,10.0,
Cologne,cologne,2024-01-08 05:00:00,2024-01-08,5,Köln-Chorweiler,1108,7.0,5.0,54.0
Cologne,cologne,2024-01-08 05:00:00,2024-01-08,5,Köln-Rodenkirchen,1114,12.0,9.0,52.0
Cologne,cologne,2024-01-08 06:00:00,2024-01-08,6,Köln Clevischer Ring,1254,25.0,13.0,
Cologne,cologne,2024-01-08 06:00:00,2024-01-08,6,Köln Turiner Straße,1255,22.0,10.0,
Cologne,cologne,2024-01-08 06:00:00,2024-01-08,6,Köln-Chorweiler,1108,10.0,5.0,48.0
Cologne,cologne,2024-01-08 06:00:00,2024-01-08,6,Köln-Rodenkirchen,1114,18.0,9.0,44.0
Cologne,cologne,2024-01-08 07:00:00,2024-01-08,7,Köln Clevischer Ring,1254,25.0,13.0,
Cologne,cologne,2024-01-08 07:00:00,2024-01-08,7,Köln Turiner Straße,1255,26.0,10.0,
Cologne,cologne,2024-01-08 07:00:00,2024-01-08,7,Köln-Chorweiler,1108,14.0,5.0,42.0
Cologne,cologne,2024-01-08 07:00:00,2024-01-08,7,Köln-Rodenkirchen,1114,20.0,9.0,39.0
Cologne,cologne,2024-01-08 08:00:00,2024-01-08,8,Köln Clevischer Ring,1254,21.0,13.0,
Cologne,cologne,2024-01-08 08:00:00,2024-01-08,8,Köln Turiner Straße,1255,20.0,10.0,
Cologne,cologne,2024-01-08 08:00:00,2024-01-08,8,Köln-Chorweiler,1108,12.0,5.0,43.0
Cologne,cologne,2024-01-08 08:00:00,2024-01-08,8,Köln-Rodenkirchen,1114,21.0,9.0,39.0
Cologne,cologne,2024-01-08 09:00:00,2024-01-08,9,Köln Clevischer Ring,1254,18.0,12.0,
Cologne,cologne,2024-01-08 09:00:00,2024-01-08,9,Köln Turiner Straße,1255,14.0,10.0,
Cologne,cologne,2024-01-08 09:00:00,2024-01-08,9,Köln-Chorweiler,1108,9.0,5.0,45.0
Cologne,cologne,2024-01-08 09:00:00,2024-01-08,9,Köln-Rodenkirchen,1114,15.0,9.0,43.0
Cologne,cologne,2024-01-08 10:00:00,2024-01-08,10,Köln Clevischer Ring,1254,20.0,12.0,
Cologne,cologne,2024-01-08 10:00:00,2024-01-08,10,Köln Turiner Straße,1255,18.0,9.0,
Cologne,cologne,2024-01-08 10:00:00,2024-01-08,10,Köln-Chorweiler,1108,11.0,5.0,43.0
Cologne,cologne,2024-01-08 10:00:00,2024-01-08,10,Köln-Rodenkirchen,1114,12.0,9.0,47.0
Cologne,cologne,2024-01-08 11:00:00,2024-01-08,11,Köln Clevischer Ring,1254,16.0,12.0,
Cologne,cologne,2024-01-08 11:00:00,2024-01-08,11,Köln Turiner Straße,1255,16.0,9.0,
Cologne,cologne,2024-01-08 11:00:00,2024-01-08,11,Köln-Chorweiler,1108,9.0,4.0,45.0
Cologne,cologne,2024-01-08 11:00:00,2024-01-08,11,Köln-Rodenkirchen,1114,11.0,9.0,47.0
Cologne,cologne,2024-01-08 12:00:00,2024-01-08,12,Köln Clevischer Ring,1254,14.0,12.0,
Cologne,cologne,2024-01-08 12:00:00,2024-01-08,12,Köln Turiner Straße,1255,11.0,9.0,
Cologne,cologne,2024-01-08 12:00:00,2024-01-08,12,Köln-Chorweiler,1108,7.0,4.0,51.0
Cologne,cologne,2024-01-08 12:00:00,2024-01-08,12,Köln-Rodenkirchen,1114,8.0,8.0,54.0
Cologne,cologne,2024-01-08 13:00:00,2024-01-08,13,Köln Clevischer Ring,1254,15.0,12.0,
Cologne,cologne,2024-01-08 13:00:00,2024-01-08,13,Köln Turiner Straße,1255,15.0,9.0,
Cologne,cologne,2024-01-08 13:00:00,2024-01-08,13,Köln-Chorweiler,1108,8.0,4.0,51.0
Cologne,cologne,2024-01-08 13:00:00,2024-01-08,13,Köln-Rodenkirchen,1114,8.0,8.0,56.0
Cologne,cologne,2024-01-08 14:00:00,2024-01-08,14,Köln Clevischer Ring,1254,,12.0,
Cologne,cologne,2024-01-08 14:00:00,2024-01-08,14,Köln Turiner Straße,1255,15.0,9.0,
Cologne,cologne,2024-01-08 14:00:00,2024-01-08,14,Köln-Chorweiler,1108,9.0,4.0,50.0
Cologne,cologne,2024-01-08 14:00:00,2024-01-08,14,Köln-Rodenkirchen,1114,9.0,8.0,53.0
Cologne,cologne,2024-01-08 15:00:00,2024-01-08,15,Köln Clevischer Ring,1254,16.0,11.0,
Cologne,cologne,2024-01-08 15:00:00,2024-01-08,15,Köln Turiner Straße,1255,17.0,9.0,
Cologne,cologne,2024-01-08 15:00:00,2024-01-08,15,Köln-Chorweiler,1108,12.0,4.0,45.0
Cologne,cologne,2024-01-08 15:00:00,2024-01-08,15,Köln-Rodenkirchen,1114,12.0,8.0,48.0
Cologne,cologne,2024-01-08 16:00:00,2024-01-08,16,Köln Clevischer Ring,1254,19.0,11.0,
Cologne,cologne,2024-01-08 16:00:00,2024-01-08,16,Köln Turiner Straße,1255,,9.0,
Cologne,cologne,2024-01-08 16:00:00,2024-01-08,16,Köln-Chorweiler,1108,14.0,4.0,43.0
Cologne,cologne,2024-01-08 16:00:00,2024-01-08,16,Köln-Rodenkirchen,1114,,8.0,43.0
Cologne,cologne,2024-01-08 17:00:00,2024-01-08,17,Köln Clevischer Ring,1254,19.0,11.0,
Cologne,cologne,2024-01-08 17:00:00,2024-01-08,17,Köln Turiner Straße,1255,18.0,9.0,
Cologne,cologne,2024-01-08 17:00:00,2024-01-08,17,Köln-Chorweiler,1108,13.0,4.0,43.0
Cologne,cologne,2024-01-08 17:00:00,2024-01-08,17,Köln-Rodenkirchen,1114,18.0,8.0,39.0
Cologne,cologne,2024-01-08 18:00:00,2024-01-08,18,Köln Clevischer Ring,1254,19.0,11.0,
Cologne,cologne,2024-01-08 18:00:00,2024-01-08,18,Köln Turiner Straße,1255,20.0,9.0,
Cologne,cologne,2024-01-08 18:00:00,2024-01-08,18,Köln-Chorweiler,1108,,4.0,41.0
Cologne,cologne,2024-01-08 18:00:00,2024-01-08,18,Köln-Rodenkirchen,1114,14.0,8.0,42.0
Cologne,cologne,2024-01-08 19:00:00,2024-01-08,19,Köln Clevischer Ring,1254,20.0,11.0,
Cologne,cologne,2024-01-08 19:00:00,2024-01-08,19,Köln Turiner Straße,1255,19.0,9.0,
Cologne,cologne,2024-01-08 19:00:00,2024-01-08,19,Köln-Chorweiler,1108,15.0,5.0,40.0
Cologne,cologne,2024-01-08 19:00:00,2024-01-08,19,Köln-Rodenkirchen,1114,22.0,8.0,32.0
Cologne,cologne,2024-01-08 20:00:00,2024-01-08,20,Köln Clevischer Ring,1254,25.0,11.0,
Cologne,cologne,2024-01-08 20:00:00,2024-01-08,20,Köln Turiner Straße,1255,19.0,10.0,
Cologne,cologne,2024-01-08 20:00:00,2024-01-08,20,Köln-Chorweiler,1108,16.0,5.0,40.0
Cologne,cologne,2024-01-08 20:00:00,2024-01-08,20,Köln-Rodenkirchen,1114,19.0,8.0,35.0
Cologne,cologne,2024-01-08 21:00:00,2024-01-08,21,Köln Clevischer Ring,1254,26.0,12.0,
Cologne,cologne,2024-01-08 21:00:00,2024-01-08,21,Köln Turiner Straße,1255,20.0,10.0,
Cologne,cologne,2024-01-08 21:00:00,2024-01-08,21,Köln-Chorweiler,1108,15.0,5.0,39.0
Cologne,cologne,2024-01-08 21:00:00,2024-01-08,21,Köln-Rodenkirchen,1114,20.0,9.0,35.0
Cologne,cologne,2024-01-08 22:00:00,2024-01-08,22,Köln Clevischer Ring,1254,25.0,12.0,
Cologne,cologne,2024-01-08 22:00:00,2024-01-08,22,Köln Turiner Straße,1255,16.0,10.0,
Cologne,cologne,2024-01-08 22:00:00,2024-01-08,22,Köln-Chorweiler,1108,14.0,5.0,39.0
Cologne,cologne,2024-01-08 22:00:00,2024-01-08,22,Köln-Rodenkirchen,1114,29.0,9.0,25.0
Cologne,cologne,2024-01-08 23:00:00,2024-01-08,23,Köln Clevischer Ring,1254,22.0,12.0,
Cologne,cologne,2024-01-08 23:00:00,2024-01-08,23,Köln Turiner Straße,1255,14.0,10.0,
Cologne,cologne,2024-01-08 23:00:00,2024-01-08,23,Köln-Chorweiler,1108,13.0,5.0,40.0
Cologne,cologne,2024-01-08 23:00:00,2024-01-08,23,Köln-Rodenkirchen,1114,23.0,9.0,29.0
Frankfurt am Main,frankfurt,2024-01-01 00:00:00,2024-01-01,0,Frankfurt Friedberger Landstraße,669,39.0,20.0,
Frankfurt am Main,frankfurt,2024-01-01 00:00:00,2024-01-01,0,Frankfurt Ost,636,15.0,9.0,51.0
Frankfurt am Main,frankfurt,2024-01-01 00:00:00,2024-01-01,0,Frankfurt-Höchst,633,30.0,16.0,33.0
Frankfurt am Main,frankfurt,2024-01-01 00:00:00,2024-01-01,0,Frankfurt-Schwanheim,763,4.0,7.0,58.0
Frankfurt am Main,frankfurt,2024-01-01 01:00:00,2024-01-01,1,Frankfurt Friedberger Landstraße,669,23.0,22.0,
Frankfurt am Main,frankfurt,2024-01-01 01:00:00,2024-01-01,1,Frankfurt Ost,636,13.0,10.0,52.0
Frankfurt am Main,frankfurt,2024-01-01 01:00:00,2024-01-01,1,Frankfurt-Höchst,633,17.0,17.0,44.0
Frankfurt am Main,frankfurt,2024-01-01 01:00:00,2024-01-01,1,Frankfurt-Schwanheim,763,6.0,7.0,55.0
Frankfurt am Main,frankfurt,2024-01-01 02:00:00,2024-01-01,2,Frankfurt Friedberger Landstraße,669,17.0,22.0,
Frankfurt am Main,frankfurt,2024-01-01 02:00:00,2024-01-01,2,Frankfurt Ost,636,12.0,10.0,51.0
Frankfurt am Main,frankfurt,2024-01-01 02:00:00,2024-01-01,2,Frankfurt-Höchst,633,15.0,17.0,45.0
Frankfurt am Main,frankfurt,2024-01-01 02:00:00,2024-01-01,2,Frankfurt-Schwanheim,763,7.0,8.0,52.0
Frankfurt am Main,frankfurt,2024-01-01 03:00:00,2024-01-01,3,Frankfurt Friedberger Landstraße,669,13.0,23.0,
Frankfurt am Main,frankfurt,2024-01-01 03:00:00,2024-01-01,3,Frankfurt Ost,636,9.0,11.0,55.0
Frankfurt am Main,frankfurt,2024-01-01 03:00:00,2024-01-01,3,Frankfurt-Höchst,633,13.0,18.0,48.0
Frankfurt am Main,frankfurt,2024-01-01 03:00:00,2024-01-01,3,Frankfurt-Schwanheim,763,6.0,8.0,53.0
Frankfurt am Main,frankfurt,2024-01-01 04:00:00,2024-01-01,4,Frankfurt Friedberger Landstraße,669,10.0,23.0,
Frankfurt am Main,frankfurt,2024-01-01 04:00:00,2024-01-01,4,Frankfurt Ost,636,7.0,11.0,58.0
Frankfurt am Main,frankfurt,2024-01-01 04:00:00,2024-01-01,4,Frankfurt-Höchst,633,19.0,18.0,47.0
Frankfurt am Main,frankfurt,2024-01-01 04:00:00,2024-01-01,4,Frankfurt-Schwanheim,763,4.0,8.0,58.0
Frankfurt am Main,frankfurt,2024-01-01 05:00:00,2024-01-01,5,Frankfurt Friedberger Landstraße,669,9.0,23.0,
Frankfurt am Main,frankfurt,2024-01-01 05:00:00,2024-01-01,5,Frankfurt Ost,636,6.0,11.0,60.0
Frankfurt am Main,frankfurt,2024-01-01 05:00:00,2024-01-01,5,Frankfurt-Höchst,633,15.0,18.0,52.0
Frankfurt am Main,frankfurt,2024-01-01 05:00:00,2024-01-01,5,Frankfurt-Schwanheim,763,3.0,8.0,60.0
Frankfurt am Main,frankfurt,2024-01-01 06:00:00,2024-01-01,6,Frankfurt Friedberger Landstraße,669,8.0,23.0,
Frankfurt am Main,frankfurt,2024-01-01 06:00:00,2024-01-01,6,Frankfurt Ost,636,4.0,11.0,66.0
Frankfurt am Main,frankfurt,2024-01-01 06:00:00,2024-01-01,6,Frankfurt-Höchst,633,16.0,18.0,54.0
Frankfurt am Main,frankfurt,2024-01-01 06:00:00,2024-01-01,6,Frankfurt-Schwanheim,763,3.0,8.0,63.0
Frankfurt am Main,frankfurt,2024-01-01 07:00:00,2024-01-01,7,Frankfurt Friedberger Landstraße,669,10.0,23.0,
Frankfurt am Main,frankfurt,2024-01-01 07:00:00,2024-01-01,7,Frankfurt Ost,636,4.0,11.0,64.0
Frankfurt am Main,frankfurt,2024-01-01 07:00:00,2024-01-01,7,Frankfurt-Höchst,633,16.0,18.0,55.0
Frankfurt am Main,frankfurt,2024-01-01 07:00:00,2024-01-01,7,Frankfurt-Schwanheim,763,4.0,8.0,62.0
Frankfurt am Main,frankfurt,2024-01-01 08:00:00,2024-01-01,8,Frankfurt Friedberger Landstraße,669,8.0,23.0,
Frankfurt am Main,frankfurt,2024-01-01 08:00:00,2024-01-01,8,Frankfurt Ost,636,4.0,10.0,63.0
Frankfurt am Main,frankfurt,2024-01-01 08:00:00,2024-01-01,8,Frankfurt-Höchst,633,19.0,18.0,50.0
Frankfurt am Main,frankfurt,2024-01-01 08:00:00,2024-01-01,8,Frankfurt-Schwanheim,763,5.0,8.0,61.0
Frankfurt am Main,frankfurt,2024-01-01 09:00:00,2024-01-01,9,Frankfurt Friedberger Landstraße,669,7.0,23.0,
Frankfurt am Main,frankfurt,2024-01-01 09:00:00,2024-01-01,9,Frankfurt Ost,636,4.0,10.0,64.0
Frankfurt am Main,frankfurt,2024-01-01 09:00:00,2024-01-01,9,Frankfurt-Höchst,633,18.0,18.0,50.0
